"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CYP","ELDLYPOP","TOT","PC_POP","A","1960",5.90348260616861,
"CYP","ELDLYPOP","TOT","PC_POP","A","1961",6.10580809920854,
"CYP","ELDLYPOP","TOT","PC_POP","A","1962",6.3111048025259,
"CYP","ELDLYPOP","TOT","PC_POP","A","1963",6.44036005107991,
"CYP","ELDLYPOP","TOT","PC_POP","A","1964",6.47652723338656,
"CYP","ELDLYPOP","TOT","PC_POP","A","1965",6.47983035327004,
"CYP","ELDLYPOP","TOT","PC_POP","A","1966",7.10662500234917,
"CYP","ELDLYPOP","TOT","PC_POP","A","1967",7.81632366595017,
"CYP","ELDLYPOP","TOT","PC_POP","A","1968",8.56531800599838,
"CYP","ELDLYPOP","TOT","PC_POP","A","1969",9.32041622052363,
"CYP","ELDLYPOP","TOT","PC_POP","A","1970",10.0764645104935,
"CYP","ELDLYPOP","TOT","PC_POP","A","1971",10.042521663499,
"CYP","ELDLYPOP","TOT","PC_POP","A","1972",9.98786628068063,
"CYP","ELDLYPOP","TOT","PC_POP","A","1973",9.91190433077995,
"CYP","ELDLYPOP","TOT","PC_POP","A","1974",9.81999682402284,
"CYP","ELDLYPOP","TOT","PC_POP","A","1975",9.72384890873917,
"CYP","ELDLYPOP","TOT","PC_POP","A","1976",9.67508410339394,
"CYP","ELDLYPOP","TOT","PC_POP","A","1977",9.60976438008718,
"CYP","ELDLYPOP","TOT","PC_POP","A","1978",9.53044397871231,
"CYP","ELDLYPOP","TOT","PC_POP","A","1979",9.44265525506978,
"CYP","ELDLYPOP","TOT","PC_POP","A","1980",9.34975955926981,
"CYP","ELDLYPOP","TOT","PC_POP","A","1981",9.4613810815909,
"CYP","ELDLYPOP","TOT","PC_POP","A","1982",10.770734762303,
"CYP","ELDLYPOP","TOT","PC_POP","A","1983",10.7648403339702,
"CYP","ELDLYPOP","TOT","PC_POP","A","1984",10.7591624015343,
"CYP","ELDLYPOP","TOT","PC_POP","A","1985",10.75453091586,
"CYP","ELDLYPOP","TOT","PC_POP","A","1986",10.7531396794505,
"CYP","ELDLYPOP","TOT","PC_POP","A","1987",10.7618070705174,
"CYP","ELDLYPOP","TOT","PC_POP","A","1988",10.7758751623815,
"CYP","ELDLYPOP","TOT","PC_POP","A","1989",10.8160669680133,
"CYP","ELDLYPOP","TOT","PC_POP","A","1990",10.8793270540681,
"CYP","ELDLYPOP","TOT","PC_POP","A","1991",10.9436149923123,
"CYP","ELDLYPOP","TOT","PC_POP","A","1992",11.0064452156668,
"CYP","ELDLYPOP","TOT","PC_POP","A","1993",11.0316936783546,
"CYP","ELDLYPOP","TOT","PC_POP","A","1994",11.0271132875448,
"CYP","ELDLYPOP","TOT","PC_POP","A","1995",11.0383185324033,
"CYP","ELDLYPOP","TOT","PC_POP","A","1996",11.0656468972942,
"CYP","ELDLYPOP","TOT","PC_POP","A","1997",11.0994328854858,
"CYP","ELDLYPOP","TOT","PC_POP","A","1998",11.1236123833283,
"CYP","ELDLYPOP","TOT","PC_POP","A","1999",11.1742818655113,
"CYP","ELDLYPOP","TOT","PC_POP","A","2000",11.25010806605,
"CYP","ELDLYPOP","TOT","PC_POP","A","2001",11.4718111803084,
"CYP","ELDLYPOP","TOT","PC_POP","A","2002",11.7220076349539,
"CYP","ELDLYPOP","TOT","PC_POP","A","2003",11.8483095620941,
"CYP","ELDLYPOP","TOT","PC_POP","A","2004",11.9819719579053,
"CYP","ELDLYPOP","TOT","PC_POP","A","2005",12.1178106564158,
"CYP","ELDLYPOP","TOT","PC_POP","A","2006",12.2739572070033,
"CYP","ELDLYPOP","TOT","PC_POP","A","2007",12.389588178244,
"CYP","ELDLYPOP","TOT","PC_POP","A","2008",12.4402832335405,
"CYP","ELDLYPOP","TOT","PC_POP","A","2009",12.5039911489311,
"CYP","ELDLYPOP","TOT","PC_POP","A","2010",12.6142331489528,
"CYP","ELDLYPOP","TOT","PC_POP","A","2011",12.7487712749829,
"CYP","ELDLYPOP","TOT","PC_POP","A","2012",13.014601623946,
"CYP","ELDLYPOP","TOT","PC_POP","A","2013",13.5416932540392,
"CYP","ELDLYPOP","TOT","PC_POP","A","2014",14.2365318453369,
"CYP","ELDLYPOP","TOT","PC_POP","A","2015",14.8619378950572,
"CYP","ELDLYPOP","TOT","PC_POP","A","2016",15.3411566315429,
"CYP","ELDLYPOP","TOT","PC_POP","A","2017",15.721914556962,
"CYP","ELDLYPOP","TOT","PC_POP","A","2018",15.9951314318027,
"CYP","ELDLYPOP","TOT","PC_POP","A","2019",16.2136359358648,
"CYP","ELDLYPOP","TOT","PC_POP","A","2020",16.5256913985673,
"IND","ELDLYPOP","TOT","PC_POP","A","1950",3.13880601139653,
"IND","ELDLYPOP","TOT","PC_POP","A","1951",3.16043269815862,
"IND","ELDLYPOP","TOT","PC_POP","A","1952",3.18516832071895,
"IND","ELDLYPOP","TOT","PC_POP","A","1953",3.20257653019529,
"IND","ELDLYPOP","TOT","PC_POP","A","1954",3.1933761982387,
"IND","ELDLYPOP","TOT","PC_POP","A","1955",3.14807405159345,
"IND","ELDLYPOP","TOT","PC_POP","A","1956",3.15021187417215,
"IND","ELDLYPOP","TOT","PC_POP","A","1957",3.13142328361016,
"IND","ELDLYPOP","TOT","PC_POP","A","1958",3.10048748840103,
"IND","ELDLYPOP","TOT","PC_POP","A","1959",3.07037299131508,
"IND","ELDLYPOP","TOT","PC_POP","A","1960",3.04716875966567,
"IND","ELDLYPOP","TOT","PC_POP","A","1961",3.10014160015076,
"IND","ELDLYPOP","TOT","PC_POP","A","1962",3.15023311376485,
"IND","ELDLYPOP","TOT","PC_POP","A","1963",3.19062241788817,
"IND","ELDLYPOP","TOT","PC_POP","A","1964",3.21437799316241,
"IND","ELDLYPOP","TOT","PC_POP","A","1965",3.21932318098344,
"IND","ELDLYPOP","TOT","PC_POP","A","1966",3.25647545469956,
"IND","ELDLYPOP","TOT","PC_POP","A","1967",3.27802384431253,
"IND","ELDLYPOP","TOT","PC_POP","A","1968",3.28960863886,
"IND","ELDLYPOP","TOT","PC_POP","A","1969",3.29737867801832,
"IND","ELDLYPOP","TOT","PC_POP","A","1970",3.30453587208124,
"IND","ELDLYPOP","TOT","PC_POP","A","1971",3.35283627461036,
"IND","ELDLYPOP","TOT","PC_POP","A","1972",3.39682789979622,
"IND","ELDLYPOP","TOT","PC_POP","A","1973",3.43372805120128,
"IND","ELDLYPOP","TOT","PC_POP","A","1974",3.46083725218024,
"IND","ELDLYPOP","TOT","PC_POP","A","1975",3.47776218021133,
"IND","ELDLYPOP","TOT","PC_POP","A","1976",3.52068582209385,
"IND","ELDLYPOP","TOT","PC_POP","A","1977",3.55389476787012,
"IND","ELDLYPOP","TOT","PC_POP","A","1978",3.57883469975194,
"IND","ELDLYPOP","TOT","PC_POP","A","1979",3.59689638764567,
"IND","ELDLYPOP","TOT","PC_POP","A","1980",3.60935798018658,
"IND","ELDLYPOP","TOT","PC_POP","A","1981",3.64509517383687,
"IND","ELDLYPOP","TOT","PC_POP","A","1982",3.67095862397743,
"IND","ELDLYPOP","TOT","PC_POP","A","1983",3.6883087722906,
"IND","ELDLYPOP","TOT","PC_POP","A","1984",3.69941236167656,
"IND","ELDLYPOP","TOT","PC_POP","A","1985",3.70646228201649,
"IND","ELDLYPOP","TOT","PC_POP","A","1986",3.73683352447597,
"IND","ELDLYPOP","TOT","PC_POP","A","1987",3.76115303579981,
"IND","ELDLYPOP","TOT","PC_POP","A","1988",3.77999750959122,
"IND","ELDLYPOP","TOT","PC_POP","A","1989",3.79395994906906,
"IND","ELDLYPOP","TOT","PC_POP","A","1990",3.80442558347919,
"IND","ELDLYPOP","TOT","PC_POP","A","1991",3.8603566137513,
"IND","ELDLYPOP","TOT","PC_POP","A","1992",3.90992550329134,
"IND","ELDLYPOP","TOT","PC_POP","A","1993",3.95422526737666,
"IND","ELDLYPOP","TOT","PC_POP","A","1994",3.99492322047415,
"IND","ELDLYPOP","TOT","PC_POP","A","1995",4.03361883668944,
"IND","ELDLYPOP","TOT","PC_POP","A","1996",4.108397572305,
"IND","ELDLYPOP","TOT","PC_POP","A","1997",4.17732519036357,
"IND","ELDLYPOP","TOT","PC_POP","A","1998",4.24200777667057,
"IND","ELDLYPOP","TOT","PC_POP","A","1999",4.30426251437162,
"IND","ELDLYPOP","TOT","PC_POP","A","2000",4.36553685984033,
"IND","ELDLYPOP","TOT","PC_POP","A","2001",4.45052863409331,
"IND","ELDLYPOP","TOT","PC_POP","A","2002",4.53227760335208,
"IND","ELDLYPOP","TOT","PC_POP","A","2003",4.60890114473604,
"IND","ELDLYPOP","TOT","PC_POP","A","2004",4.67753482380296,
"IND","ELDLYPOP","TOT","PC_POP","A","2005",4.73792330154161,
"IND","ELDLYPOP","TOT","PC_POP","A","2006",4.81628153273576,
"IND","ELDLYPOP","TOT","PC_POP","A","2007",4.88711427834742,
"IND","ELDLYPOP","TOT","PC_POP","A","2008",4.95298473253298,
"IND","ELDLYPOP","TOT","PC_POP","A","2009",5.01673521906279,
"IND","ELDLYPOP","TOT","PC_POP","A","2010",5.08152970977489,
"IND","ELDLYPOP","TOT","PC_POP","A","2011",5.17410893779725,
"IND","ELDLYPOP","TOT","PC_POP","A","2012",5.26564238686731,
"IND","ELDLYPOP","TOT","PC_POP","A","2013",5.36395906886944,
"IND","ELDLYPOP","TOT","PC_POP","A","2014",5.47859145758086,
"IND","ELDLYPOP","TOT","PC_POP","A","2015",5.61463524771399,
"IND","ELDLYPOP","TOT","PC_POP","A","2016",5.79332439800237,
"IND","ELDLYPOP","TOT","PC_POP","A","2017",5.98312947953212,
"IND","ELDLYPOP","TOT","PC_POP","A","2018",6.17995763185824,
"IND","ELDLYPOP","TOT","PC_POP","A","2019",6.37791814526157,
"IND","ELDLYPOP","TOT","PC_POP","A","2020",6.57388867644794,
"IDN","ELDLYPOP","TOT","PC_POP","A","1950",3.96012149031537,
"IDN","ELDLYPOP","TOT","PC_POP","A","1951",3.94743682035722,
"IDN","ELDLYPOP","TOT","PC_POP","A","1952",3.91721554184664,
"IDN","ELDLYPOP","TOT","PC_POP","A","1953",3.87556934461492,
"IDN","ELDLYPOP","TOT","PC_POP","A","1954",3.8227457098813,
"IDN","ELDLYPOP","TOT","PC_POP","A","1955",3.75818326266286,
"IDN","ELDLYPOP","TOT","PC_POP","A","1956",3.74112068791302,
"IDN","ELDLYPOP","TOT","PC_POP","A","1957",3.71444482257902,
"IDN","ELDLYPOP","TOT","PC_POP","A","1958",3.67537237111581,
"IDN","ELDLYPOP","TOT","PC_POP","A","1959",3.6216833251386,
"IDN","ELDLYPOP","TOT","PC_POP","A","1960",3.55439214835293,
"IDN","ELDLYPOP","TOT","PC_POP","A","1961",3.52166757774467,
"IDN","ELDLYPOP","TOT","PC_POP","A","1962",3.47876848201816,
"IDN","ELDLYPOP","TOT","PC_POP","A","1963",3.42961520037379,
"IDN","ELDLYPOP","TOT","PC_POP","A","1964",3.3789862299482,
"IDN","ELDLYPOP","TOT","PC_POP","A","1965",3.33011027448992,
"IDN","ELDLYPOP","TOT","PC_POP","A","1966",3.32745054587157,
"IDN","ELDLYPOP","TOT","PC_POP","A","1967",3.32010378897858,
"IDN","ELDLYPOP","TOT","PC_POP","A","1968",3.31116055364847,
"IDN","ELDLYPOP","TOT","PC_POP","A","1969",3.30437668643672,
"IDN","ELDLYPOP","TOT","PC_POP","A","1970",3.30153675768488,
"IDN","ELDLYPOP","TOT","PC_POP","A","1971",3.33339848425366,
"IDN","ELDLYPOP","TOT","PC_POP","A","1972",3.36382852847274,
"IDN","ELDLYPOP","TOT","PC_POP","A","1973",3.39156554919987,
"IDN","ELDLYPOP","TOT","PC_POP","A","1974",3.41479041195004,
"IDN","ELDLYPOP","TOT","PC_POP","A","1975",3.43298510805686,
"IDN","ELDLYPOP","TOT","PC_POP","A","1976",3.4774870576278,
"IDN","ELDLYPOP","TOT","PC_POP","A","1977",3.51484869865255,
"IDN","ELDLYPOP","TOT","PC_POP","A","1978",3.54347508352034,
"IDN","ELDLYPOP","TOT","PC_POP","A","1979",3.56089476772157,
"IDN","ELDLYPOP","TOT","PC_POP","A","1980",3.56679162882786,
"IDN","ELDLYPOP","TOT","PC_POP","A","1981",3.59074721312141,
"IDN","ELDLYPOP","TOT","PC_POP","A","1982",3.60373445064612,
"IDN","ELDLYPOP","TOT","PC_POP","A","1983",3.60985200056138,
"IDN","ELDLYPOP","TOT","PC_POP","A","1984",3.61366322057467,
"IDN","ELDLYPOP","TOT","PC_POP","A","1985",3.6184630108419,
"IDN","ELDLYPOP","TOT","PC_POP","A","1986",3.64637802445453,
"IDN","ELDLYPOP","TOT","PC_POP","A","1987",3.67316177499213,
"IDN","ELDLYPOP","TOT","PC_POP","A","1988",3.70158692606178,
"IDN","ELDLYPOP","TOT","PC_POP","A","1989",3.73455185215605,
"IDN","ELDLYPOP","TOT","PC_POP","A","1990",3.77396271470534,
"IDN","ELDLYPOP","TOT","PC_POP","A","1991",3.84715695294035,
"IDN","ELDLYPOP","TOT","PC_POP","A","1992",3.92019036391146,
"IDN","ELDLYPOP","TOT","PC_POP","A","1993",3.99367498815202,
"IDN","ELDLYPOP","TOT","PC_POP","A","1994",4.0684372007393,
"IDN","ELDLYPOP","TOT","PC_POP","A","1995",4.14518993513658,
"IDN","ELDLYPOP","TOT","PC_POP","A","1996",4.25728643962178,
"IDN","ELDLYPOP","TOT","PC_POP","A","1997",4.36836332840307,
"IDN","ELDLYPOP","TOT","PC_POP","A","1998",4.47932922673316,
"IDN","ELDLYPOP","TOT","PC_POP","A","1999",4.58996531944458,
"IDN","ELDLYPOP","TOT","PC_POP","A","2000",4.69911417893059,
"IDN","ELDLYPOP","TOT","PC_POP","A","2001",4.76121899317363,
"IDN","ELDLYPOP","TOT","PC_POP","A","2002",4.80322191350952,
"IDN","ELDLYPOP","TOT","PC_POP","A","2003",4.82271545354747,
"IDN","ELDLYPOP","TOT","PC_POP","A","2004",4.82034525225636,
"IDN","ELDLYPOP","TOT","PC_POP","A","2005",4.80076562820856,
"IDN","ELDLYPOP","TOT","PC_POP","A","2006",4.86818359019309,
"IDN","ELDLYPOP","TOT","PC_POP","A","2007",4.91873326801944,
"IDN","ELDLYPOP","TOT","PC_POP","A","2008",4.95225427146684,
"IDN","ELDLYPOP","TOT","PC_POP","A","2009",4.9672338787714,
"IDN","ELDLYPOP","TOT","PC_POP","A","2010",4.96251469384652,
"IDN","ELDLYPOP","TOT","PC_POP","A","2011",5.04400675813933,
"IDN","ELDLYPOP","TOT","PC_POP","A","2012",5.11741810724638,
"IDN","ELDLYPOP","TOT","PC_POP","A","2013",5.19197978482694,
"IDN","ELDLYPOP","TOT","PC_POP","A","2014",5.27853939524868,
"IDN","ELDLYPOP","TOT","PC_POP","A","2015",5.67440790428655,
"IDN","ELDLYPOP","TOT","PC_POP","A","2016",5.86940248707429,
"IDN","ELDLYPOP","TOT","PC_POP","A","2017",6.07146205073167,
"IDN","ELDLYPOP","TOT","PC_POP","A","2018",6.28282081877154,
"IDN","ELDLYPOP","TOT","PC_POP","A","2019",6.50960110808098,
"IDN","ELDLYPOP","TOT","PC_POP","A","2020",6.7498036003997,
"LTU","ELDLYPOP","TOT","PC_POP","A","1950",9.41915325462616,
"LTU","ELDLYPOP","TOT","PC_POP","A","1951",9.40280205182329,
"LTU","ELDLYPOP","TOT","PC_POP","A","1952",9.34756527314627,
"LTU","ELDLYPOP","TOT","PC_POP","A","1953",9.27156790181579,
"LTU","ELDLYPOP","TOT","PC_POP","A","1954",9.17783038307089,
"LTU","ELDLYPOP","TOT","PC_POP","A","1955",9.06707821810502,
"LTU","ELDLYPOP","TOT","PC_POP","A","1956",8.81411235487251,
"LTU","ELDLYPOP","TOT","PC_POP","A","1957",8.56748173145671,
"LTU","ELDLYPOP","TOT","PC_POP","A","1958",8.33608134305956,
"LTU","ELDLYPOP","TOT","PC_POP","A","1959",8.12236418011701,
"LTU","ELDLYPOP","TOT","PC_POP","A","1960",7.92586968600433,
"LTU","ELDLYPOP","TOT","PC_POP","A","1961",8.12943278834767,
"LTU","ELDLYPOP","TOT","PC_POP","A","1962",8.33159721795269,
"LTU","ELDLYPOP","TOT","PC_POP","A","1963",8.53283187949591,
"LTU","ELDLYPOP","TOT","PC_POP","A","1964",8.73892569648338,
"LTU","ELDLYPOP","TOT","PC_POP","A","1965",8.95806538071888,
"LTU","ELDLYPOP","TOT","PC_POP","A","1966",9.18158833512278,
"LTU","ELDLYPOP","TOT","PC_POP","A","1967",9.40111764508349,
"LTU","ELDLYPOP","TOT","PC_POP","A","1968",9.62777843995078,
"LTU","ELDLYPOP","TOT","PC_POP","A","1969",9.87546677003353,
"LTU","ELDLYPOP","TOT","PC_POP","A","1970",10.0268211278251,
"LTU","ELDLYPOP","TOT","PC_POP","A","1971",10.2413274946753,
"LTU","ELDLYPOP","TOT","PC_POP","A","1972",10.5530768708952,
"LTU","ELDLYPOP","TOT","PC_POP","A","1973",10.8509393614549,
"LTU","ELDLYPOP","TOT","PC_POP","A","1974",11.0660271835313,
"LTU","ELDLYPOP","TOT","PC_POP","A","1975",11.1618365593951,
"LTU","ELDLYPOP","TOT","PC_POP","A","1976",11.2234818533802,
"LTU","ELDLYPOP","TOT","PC_POP","A","1977",11.2958251416676,
"LTU","ELDLYPOP","TOT","PC_POP","A","1978",11.3543840919138,
"LTU","ELDLYPOP","TOT","PC_POP","A","1979",11.3467312488338,
"LTU","ELDLYPOP","TOT","PC_POP","A","1980",11.2151580832309,
"LTU","ELDLYPOP","TOT","PC_POP","A","1981",10.992421380231,
"LTU","ELDLYPOP","TOT","PC_POP","A","1982",10.7539702167577,
"LTU","ELDLYPOP","TOT","PC_POP","A","1983",10.5248720873915,
"LTU","ELDLYPOP","TOT","PC_POP","A","1984",10.3641648680142,
"LTU","ELDLYPOP","TOT","PC_POP","A","1985",10.2975193134912,
"LTU","ELDLYPOP","TOT","PC_POP","A","1986",10.3140226336816,
"LTU","ELDLYPOP","TOT","PC_POP","A","1987",10.3981426663831,
"LTU","ELDLYPOP","TOT","PC_POP","A","1988",10.5416917803291,
"LTU","ELDLYPOP","TOT","PC_POP","A","1989",10.7212991500317,
"LTU","ELDLYPOP","TOT","PC_POP","A","1990",10.922950113012,
"LTU","ELDLYPOP","TOT","PC_POP","A","1991",11.1487327402302,
"LTU","ELDLYPOP","TOT","PC_POP","A","1992",11.4190806013004,
"LTU","ELDLYPOP","TOT","PC_POP","A","1993",11.7394361014855,
"LTU","ELDLYPOP","TOT","PC_POP","A","1994",12.0398868625354,
"LTU","ELDLYPOP","TOT","PC_POP","A","1995",12.3406561733454,
"LTU","ELDLYPOP","TOT","PC_POP","A","1996",12.6608272460145,
"LTU","ELDLYPOP","TOT","PC_POP","A","1997",12.9908588118441,
"LTU","ELDLYPOP","TOT","PC_POP","A","1998",13.3272439228688,
"LTU","ELDLYPOP","TOT","PC_POP","A","1999",13.6135850114507,
"LTU","ELDLYPOP","TOT","PC_POP","A","2000",13.8202972167151,
"LTU","ELDLYPOP","TOT","PC_POP","A","2001",14.1906934303941,
"LTU","ELDLYPOP","TOT","PC_POP","A","2002",14.7047428077185,
"LTU","ELDLYPOP","TOT","PC_POP","A","2003",15.1722486090895,
"LTU","ELDLYPOP","TOT","PC_POP","A","2004",15.623914555593,
"LTU","ELDLYPOP","TOT","PC_POP","A","2005",16.057907765931,
"LTU","ELDLYPOP","TOT","PC_POP","A","2006",16.4685924934165,
"LTU","ELDLYPOP","TOT","PC_POP","A","2007",16.8200570854366,
"LTU","ELDLYPOP","TOT","PC_POP","A","2008",17.0981860614327,
"LTU","ELDLYPOP","TOT","PC_POP","A","2009",17.272695943705,
"LTU","ELDLYPOP","TOT","PC_POP","A","2010",17.5993416184202,
"LTU","ELDLYPOP","TOT","PC_POP","A","2011",17.9755154932815,
"LTU","ELDLYPOP","TOT","PC_POP","A","2012",18.1662730066842,
"LTU","ELDLYPOP","TOT","PC_POP","A","2013",18.3409073773477,
"LTU","ELDLYPOP","TOT","PC_POP","A","2014",18.5831168414857,
"LTU","ELDLYPOP","TOT","PC_POP","A","2015",18.8584629874681,
"LTU","ELDLYPOP","TOT","PC_POP","A","2016",19.1533187320142,
"LTU","ELDLYPOP","TOT","PC_POP","A","2017",19.4808509976319,
"LTU","ELDLYPOP","TOT","PC_POP","A","2018",19.7064401341976,
"LTU","ELDLYPOP","TOT","PC_POP","A","2019",19.8335441916729,
"LTU","ELDLYPOP","TOT","PC_POP","A","2020",19.9117317676188,
"MLT","ELDLYPOP","TOT","PC_POP","A","1950",5.76894723684126,
"MLT","ELDLYPOP","TOT","PC_POP","A","1951",6.00259436606185,
"MLT","ELDLYPOP","TOT","PC_POP","A","1952",6.3105523332033,
"MLT","ELDLYPOP","TOT","PC_POP","A","1953",6.58130789808023,
"MLT","ELDLYPOP","TOT","PC_POP","A","1954",6.77059082414323,
"MLT","ELDLYPOP","TOT","PC_POP","A","1955",6.87605056088389,
"MLT","ELDLYPOP","TOT","PC_POP","A","1956",7.14219575663724,
"MLT","ELDLYPOP","TOT","PC_POP","A","1957",7.35460598269279,
"MLT","ELDLYPOP","TOT","PC_POP","A","1958",7.54299510411363,
"MLT","ELDLYPOP","TOT","PC_POP","A","1959",7.73927688623061,
"MLT","ELDLYPOP","TOT","PC_POP","A","1960",7.95052608371968,
"MLT","ELDLYPOP","TOT","PC_POP","A","1961",8.03208508526974,
"MLT","ELDLYPOP","TOT","PC_POP","A","1962",8.09933021610009,
"MLT","ELDLYPOP","TOT","PC_POP","A","1963",8.17026667670154,
"MLT","ELDLYPOP","TOT","PC_POP","A","1964",8.26231510592751,
"MLT","ELDLYPOP","TOT","PC_POP","A","1965",8.3968991863157,
"MLT","ELDLYPOP","TOT","PC_POP","A","1966",8.61491930485658,
"MLT","ELDLYPOP","TOT","PC_POP","A","1967",8.89234843715596,
"MLT","ELDLYPOP","TOT","PC_POP","A","1968",9.20400793132813,
"MLT","ELDLYPOP","TOT","PC_POP","A","1969",9.52462534770785,
"MLT","ELDLYPOP","TOT","PC_POP","A","1970",9.83191284924567,
"MLT","ELDLYPOP","TOT","PC_POP","A","1971",9.98614076487995,
"MLT","ELDLYPOP","TOT","PC_POP","A","1972",10.0687498634677,
"MLT","ELDLYPOP","TOT","PC_POP","A","1973",10.0962902235342,
"MLT","ELDLYPOP","TOT","PC_POP","A","1974",10.0900334747819,
"MLT","ELDLYPOP","TOT","PC_POP","A","1975",10.0586925095701,
"MLT","ELDLYPOP","TOT","PC_POP","A","1976",10.0392794340795,
"MLT","ELDLYPOP","TOT","PC_POP","A","1977",10.009350221145,
"MLT","ELDLYPOP","TOT","PC_POP","A","1978",9.96898930834536,
"MLT","ELDLYPOP","TOT","PC_POP","A","1979",9.91440733842372,
"MLT","ELDLYPOP","TOT","PC_POP","A","1980",9.85206368742722,
"MLT","ELDLYPOP","TOT","PC_POP","A","1981",9.85229636502402,
"MLT","ELDLYPOP","TOT","PC_POP","A","1982",9.81618214408661,
"MLT","ELDLYPOP","TOT","PC_POP","A","1983",9.74634100428255,
"MLT","ELDLYPOP","TOT","PC_POP","A","1984",8.98385628249842,
"MLT","ELDLYPOP","TOT","PC_POP","A","1985",9.36775528158549,
"MLT","ELDLYPOP","TOT","PC_POP","A","1986",9.83102469594091,
"MLT","ELDLYPOP","TOT","PC_POP","A","1987",9.98185697490457,
"MLT","ELDLYPOP","TOT","PC_POP","A","1988",10.0986108111999,
"MLT","ELDLYPOP","TOT","PC_POP","A","1989",10.2614036188206,
"MLT","ELDLYPOP","TOT","PC_POP","A","1990",10.4435722957902,
"MLT","ELDLYPOP","TOT","PC_POP","A","1991",10.5809737593193,
"MLT","ELDLYPOP","TOT","PC_POP","A","1992",10.7042019598073,
"MLT","ELDLYPOP","TOT","PC_POP","A","1993",10.8068460998508,
"MLT","ELDLYPOP","TOT","PC_POP","A","1994",10.9022913999799,
"MLT","ELDLYPOP","TOT","PC_POP","A","1995",11.136426830223,
"MLT","ELDLYPOP","TOT","PC_POP","A","1996",11.4659218056975,
"MLT","ELDLYPOP","TOT","PC_POP","A","1997",11.7128953511923,
"MLT","ELDLYPOP","TOT","PC_POP","A","1998",11.8858538446053,
"MLT","ELDLYPOP","TOT","PC_POP","A","1999",12.0347427245888,
"MLT","ELDLYPOP","TOT","PC_POP","A","2000",12.2166984614109,
"MLT","ELDLYPOP","TOT","PC_POP","A","2001",12.4614531280214,
"MLT","ELDLYPOP","TOT","PC_POP","A","2002",12.7123587957643,
"MLT","ELDLYPOP","TOT","PC_POP","A","2003",12.9315924953962,
"MLT","ELDLYPOP","TOT","PC_POP","A","2004",13.1694175640415,
"MLT","ELDLYPOP","TOT","PC_POP","A","2005",13.5380424688912,
"MLT","ELDLYPOP","TOT","PC_POP","A","2006",13.8185245404146,
"MLT","ELDLYPOP","TOT","PC_POP","A","2007",13.8880078677239,
"MLT","ELDLYPOP","TOT","PC_POP","A","2008",14.0689388998405,
"MLT","ELDLYPOP","TOT","PC_POP","A","2009",14.5740095133269,
"MLT","ELDLYPOP","TOT","PC_POP","A","2010",15.3111271407858,
"MLT","ELDLYPOP","TOT","PC_POP","A","2011",16.0727326888705,
"MLT","ELDLYPOP","TOT","PC_POP","A","2012",16.7791578280754,
"MLT","ELDLYPOP","TOT","PC_POP","A","2013",17.4238440446231,
"MLT","ELDLYPOP","TOT","PC_POP","A","2014",17.944481391394,
"MLT","ELDLYPOP","TOT","PC_POP","A","2015",18.3257837215991,
"MLT","ELDLYPOP","TOT","PC_POP","A","2016",18.6555134883476,
"MLT","ELDLYPOP","TOT","PC_POP","A","2017",18.8134742150191,
"MLT","ELDLYPOP","TOT","PC_POP","A","2018",18.7456926257753,
"MLT","ELDLYPOP","TOT","PC_POP","A","2019",18.5718338527831,
"MLT","ELDLYPOP","TOT","PC_POP","A","2020",18.7672652265601,
"ROU","ELDLYPOP","TOT","PC_POP","A","1950",5.73891607866798,
"ROU","ELDLYPOP","TOT","PC_POP","A","1951",5.85504343028717,
"ROU","ELDLYPOP","TOT","PC_POP","A","1952",5.96682559185671,
"ROU","ELDLYPOP","TOT","PC_POP","A","1953",6.07808467257397,
"ROU","ELDLYPOP","TOT","PC_POP","A","1954",6.1837255010667,
"ROU","ELDLYPOP","TOT","PC_POP","A","1955",6.27954176219484,
"ROU","ELDLYPOP","TOT","PC_POP","A","1956",6.3948970797276,
"ROU","ELDLYPOP","TOT","PC_POP","A","1957",6.49681915043407,
"ROU","ELDLYPOP","TOT","PC_POP","A","1958",6.59224736529688,
"ROU","ELDLYPOP","TOT","PC_POP","A","1959",6.69819684101094,
"ROU","ELDLYPOP","TOT","PC_POP","A","1960",6.82843427333647,
"ROU","ELDLYPOP","TOT","PC_POP","A","1961",7.0308265988506,
"ROU","ELDLYPOP","TOT","PC_POP","A","1962",7.25580200370405,
"ROU","ELDLYPOP","TOT","PC_POP","A","1963",7.49163664470192,
"ROU","ELDLYPOP","TOT","PC_POP","A","1964",7.71333513023465,
"ROU","ELDLYPOP","TOT","PC_POP","A","1965",7.90549844359332,
"ROU","ELDLYPOP","TOT","PC_POP","A","1966",8.07346132217552,
"ROU","ELDLYPOP","TOT","PC_POP","A","1967",8.17554248197885,
"ROU","ELDLYPOP","TOT","PC_POP","A","1968",8.32888422128451,
"ROU","ELDLYPOP","TOT","PC_POP","A","1969",8.45750949528518,
"ROU","ELDLYPOP","TOT","PC_POP","A","1970",8.62095733831575,
"ROU","ELDLYPOP","TOT","PC_POP","A","1971",8.79616549556913,
"ROU","ELDLYPOP","TOT","PC_POP","A","1972",9.00089050436549,
"ROU","ELDLYPOP","TOT","PC_POP","A","1973",9.19883016068301,
